"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.0503,0.433313716777669,0.453323730475783,0.376653288523262,0.389668845661619,0.826943964775548,0.983189502469276,0.7935433148848,0.785265009946855,0.869239246161509,0.830870442471537,1,0.966598414825137,0.949598816118084,0.798691409921145,0.989567923032473,1
0.0516,0.418965939647355,0.441597630500002,0.361817885195749,0.375231242074648,0.805006697627694,0.9786807181229,0.77663859306606,0.760860885251212,0.863597373811084,0.819338375493723,1,0.964253091494363,0.945160937782782,0.777435246410633,0.979684620419699,1
0.0529,0.404723042999774,0.430020971009557,0.347228782691553,0.360975733733044,0.78229444010262,0.973426717577733,0.759713001641457,0.735956014002984,0.857941717669254,0.807469416843477,1,0.961917243302407,0.94076600353499,0.756046655298645,0.968728996888111,1
0.0542,0.390606202382412,0.418593452693563,0.332910920543235,0.346925803724773,0.758956565873136,0.967393283877441,0.742821169597683,0.710692950832584,0.852292970548654,0.795308475087275,1,0.959602649814262,0.936407935301242,0.734647389719342,0.956748380256179,1
0.0555,0.376637527584364,0.407314801645968,0.318887755021713,0.333104739984327,0.735139958225407,0.960555721264327,0.726009502711475,0.685202930373264,0.846670158087964,0.782902447279306,1,0.957319775866046,0.932071400427358,0.71334011677258,0.943793335781683,1
0.0568,0.362839535906651,0.396184920296575,0.305180755068027,0.319535031471673,0.710986375132841,0.952898971468263,0.70931685604559,0.659628455084143,0.84109013728466,0.770298765635946,1,0.955077612812797,0.927765254236972,0.692233358241287,0.929948935320024,1
0.0581,0.349234624503145,0.385204005373922,0.291809023054574,0.306237842496085,0.686630296954471,0.944417456208446,0.692775285858875,0.634099961150768,0.835567273633677,0.757544103860787,1,0.952883617113076,0.923495458856535,0.671419145190825,0.915303957999362,1
0.0594,0.335844572165154,0.374372630824572,0.278789043764526,0.29323258497282,0.662197256149709,0.935114696997992,0.676410837390579,0.608734926523051,0.830113293084364,0.744683293622402,1,0.950743737400013,0.919265250451941,0.650973542044926,0.899948511870974,1
0.0607,0.322690094720459,0.36369179622449,0.266134554793793,0.280536598063773,0.637802633364696,0.925002761498595,0.66024433255306,0.583637487403433,0.824737291748423,0.731758476700752,1,0.948662515445824,0.915075380489545,0.630957562178391,0.883971976172214,1
0.062,0.30979047114526,0.353162943166998,0.253856524285305,0.268164935530523,0.613550890312074,0.914101581240264,0.644292129079929,0.558898489579302,0.81944587690779,0.71880849674895,1,0.946643243208098,0.910924421110409,0.61141835989495,0.867461302650753,1
0.0633,0.297163250104802,0.342787943445842,0.241963217531636,0.256130253863623,0.589535197915591,0.902438179795086,0.628566829949316,0.5345958938276,0.81424340811423,0.705868517717758,1,0.944688157223585,0.906809119655214,0.592390598931651,0.850499689699989,1
0.0646,0.284824039872277,0.332569063650672,0.230460332212738,0.24444278914165,0.565837409013721,0.890045844429547,0.613077928688225,0.510795452912682,0.809132306093553,0.6929698441669,1,0.94279865248629,0.902724784144302,0.573897913359805,0.833165620569001,1
0.0659,0.27278637889768,0.322508911168581,0.219351182339142,0.233110407547437,0.542614049569386,0.876963268487919,0.597832382221683,0.487551580880485,0.804113399010361,0.68013991162087,1,0.94097550018012,0.898523695188876,0.555954392161866,0.815532238432168,1
0.0672,0.261061679986593,0.312610366610342,0.208636912756015,0.222138713316394,0.51994444422194,0.863233686634392,0.582835108072622,0.464964431789509,0.799186279528769,0.667402412204946,1,0.939219056602943,0.894257909583582,0.538631009179369,0.797763253018681,1
0.0685,0.249659238168529,0.302876507463263,0.198316728742921,0.211531198204311,0.497804974187527,0.848904020746554,0.568089406840498,0.443031392305836,0.794349651139488,0.65477752105609,1,0.937529453936029,0.889969797969399,0.521886316330814,0.779862090317458,1
0.0698,0.238586290791145,0.293310527366346,0.18838812832336,0.201289417938155,0.476238420884884,0.834024050702372,0.553597313971219,0.421764117442309,0.789601647683405,0.642282191556196,1,0.935906766749366,0.885615479445446,0.505697787836119,0.761860845055032,1
0.0711,0.227848117970715,0.283915654875929,0.17884712799545,0.191413183141262,0.455278731776031,0.818645621442099,0.539359886936346,0.401180180306245,0.784940115320315,0.629930491411633,1,0.934351151056621,0.881174876632718,0.49005353451905,0.743807965744385,1
0.0724,0.217448172007247,0.274695074986192,0.169688475444935,0.181900754559419,0.434951824474149,0.802821895378016,0.525377435180579,0.381290769683912,0.780362850966069,0.617733956291225,1,0.932862955164408,0.876627590066757,0.474938179786911,0.725746376132157,1
0.0737,0.207388225469126,0.265651856030578,0.16090584524848,0.172749034782585,0.415276407516712,0.786606657323087,0.51164970072116,0.362101627795502,0.775867795215954,0.605701942582924,1,0.931442803434414,0.871953285188564,0.460333795073354,0.707713944296512,1
0.075,0.197668529120553,0.256788883950221,0.152492015551127,0.163953750866511,0.396264792267714,0.770053677483993,0.49817599725151,0.343613899228142,0.771453180886095,0.593841965451618,1,0.930091655391794,0.867132043858185,0.446220710679334,0.689743988317174,1
0.0763,0.188287972496481,0.248108805301827,0.144439025203594,0.15550962418999,0.377923676341402,0.753216136612372,0.48495531517028,0.325824885560943,0.767117640540176,0.582160012531125,1,0.928810843418471,0.862144676182196,0.43257820660396,0.671865789215112,1
